book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
3105,1811543,1811543,1810889,33,441015832,9780441015830,"Ilona Andrews",2008,"Magic Burns","Magic Burns (Kate Daniels, #2)",en-US,4.33,50899,55367,2651,253,757,6689,20587,27081,https://images.gr-assets.com/books/1311280284m/1811543.jpg,https://images.gr-assets.com/books/1311280284s/1811543.jpg
3167,777211,777211,2751321,45,743453964,9780743453970,"Vince Flynn",2003,"Executive Power","Executive Power (Mitch Rapp, #6)",en-US,4.33,28205,30930,654,100,432,3846,11419,15133,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3248,920607,920607,905641,27,734406940,9780734406940,"Shaun Tan",2006,"The Arrival","The Arrival",eng,4.33,33764,36400,3436,678,1186,4142,9897,20497,https://images.gr-assets.com/books/1312827620m/920607.jpg,https://images.gr-assets.com/books/1312827620s/920607.jpg
3424,12866426,12866426,17575444,18,312624697,9780312624700,"C.C. Hunter",2012,"Taken at Dusk (Shadow Falls, #3)","Taken at Dusk (Shadow Falls, #3)",eng,4.33,36683,38390,1394,299,914,4915,11772,20490,https://images.gr-assets.com/books/1320918098m/12866426.jpg,https://images.gr-assets.com/books/1320918098s/12866426.jpg
3526,26252859,26252859,46249638,55,148473274X,9781484732750,"Rick Riordan",2016,"The Hidden Oracle","The Hidden Oracle (The Trials of Apollo, #1)",eng,4.33,45127,51872,6928,356,1017,6245,17944,26310,https://images.gr-assets.com/books/1449765273m/26252859.jpg,https://images.gr-assets.com/books/1449765273s/26252859.jpg
3698,1001896,1001896,818039,56,590225170,9780590225180,"Blanche Fisher Wright",1916,"The Real Mother Goose","The Real Mother Goose",,4.33,31643,32047,255,275,829,4913,8055,17975,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3984,5509920,5509920,5620959,46,373773927,9780373773920,"Gena Showalter",2009,"The Darkest Whisper","The Darkest Whisper (Lords of the Underworld #4)",eng,4.33,35144,36739,1036,170,706,4991,11953,18919,https://images.gr-assets.com/books/1351277969m/5509920.jpg,https://images.gr-assets.com/books/1351277969s/5509920.jpg
3989,68418,68418,66312,16,786915889,9780786915880,"R.A. Salvatore",1998,"The Dark Elf Trilogy Collector's Edition (Forgotten Realms: Dark Elf Trilogy, #1-3)","The Dark Elf Trilogy Collector's Edition (Forgotten Realms: Dark Elf Trilogy, #1-3; Legend of Drizzt, #1-3)",eng,4.33,20722,22287,423,171,616,2897,6601,12002,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4180,279692,279692,3350842,11,039541668X,9780395416690,"Harry Allard, James  Marshall",1982,"Miss Nelson Is Back","Miss Nelson Is Back (Miss Nelson, #2)",en-US,4.33,26289,26370,171,154,630,4216,6757,14613,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4291,24215,24215,18485762,6,689847432,9780689847430,"Robert Sabuda, Lewis Carroll",2003,,"Alice's Adventures in Wonderland: A Pop-Up Adaptation",en-US,4.33,21160,21388,100,253,521,3047,5672,11895,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4386,20764879,20764879,43242915,21,765376474,9780765376470,"V.E. Schwab, Victoria Schwab",2016,"A Gathering of Shadows","A Gathering of Shadows (Shades of Magic, #2)",eng,4.33,29389,35079,6274,140,670,3676,13464,17129,https://images.gr-assets.com/books/1429627728m/20764879.jpg,https://images.gr-assets.com/books/1429627728s/20764879.jpg
4589,7945049,7945049,11453665,35,312377045,9780312377040,"Louise Penny",2010,"Bury Your Dead","Bury Your Dead (Chief Inspector Armand Gamache, #6)",en-US,4.33,22391,26552,2760,152,403,2813,10219,12965,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6424,17377032,17377032,24167516,15,,0,"R.K. Lilley",2013,,"Bad Things (Tristan & Danika, #1)",eng,4.33,27420,27727,2173,364,828,3154,8454,14927,https://images.gr-assets.com/books/1364053596m/17377032.jpg,https://images.gr-assets.com/books/1364053596s/17377032.jpg
6613,79421,79421,930013,25,082546207X,9780825462080,"Paul Hattaway, Brother Yun",2000,"The Heavenly Man: The Remarkable True Story of Chinese Christian Brother Yun","The Heavenly Man: The Remarkable True Story of Chinese Christian Brother Yun",eng,4.33,12537,13133,620,195,363,1716,3537,7322,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6762,89160,89160,86053,53,425176304,9780425176310,"J.D. Robb, Nora Roberts",2000,"Judgment in Death","Judgment in Death (In Death, #11)",eng,4.33,21446,24449,620,60,274,3197,8979,11939,https://images.gr-assets.com/books/1390135645m/89160.jpg,https://images.gr-assets.com/books/1390135645s/89160.jpg
6862,17346698,17346698,24086771,11,1603093001,9781603093000,"John             Lewis, Andrew Aydin, Nate Powell",2013,"March: Book One","March: Book One (March, #1)",eng,4.33,19430,19871,2753,412,414,1814,6699,10532,https://images.gr-assets.com/books/1360539808m/17346698.jpg,https://images.gr-assets.com/books/1360539808s/17346698.jpg
6874,458034,458034,446535,31,425218422,9780425218430,"Nalini Singh",2007,,"Caressed by Ice (Psy-Changeling #3)",eng,4.33,24390,26877,1360,139,541,3455,9039,13703,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6941,129616,129616,124838,39,671737635,9780671737630,"Judith McNaught",1988,"Something Wonderful","Something Wonderful (Sequels, #2)",eng,4.33,20049,20929,753,120,464,2671,6877,10797,https://images.gr-assets.com/books/1435634530m/129616.jpg,https://images.gr-assets.com/books/1435634530s/129616.jpg
6953,18687079,18687079,26530075,4,1616552956,9781616552950,"Gene Luen Yang, Michael Dante DiMartino, Bryan Konietzko, Gurihiru",2014,"Avatar: The Last Airbender: The Rift, Part 1","Avatar: The Last Airbender (The Rift, #1)",eng,4.33,10560,10673,201,210,311,1356,2669,6127,https://images.gr-assets.com/books/1382378982m/18687079.jpg,https://images.gr-assets.com/books/1382378982s/18687079.jpg
7014,102955,102955,99258,11,1563896176,9781563896170,"Garth Ennis, Steve Dillon, John McCrea",2000,"Preacher, Volume 8: All Hell's a-Coming","Preacher, Volume 8: All Hell's a-Coming",eng,4.33,14300,14514,172,160,387,1738,4431,7798,https://images.gr-assets.com/books/1309916812m/102955.jpg,https://images.gr-assets.com/books/1309916812s/102955.jpg
7051,18138755,18138755,25482099,22,,0,"Laurelin Paige",2014,,"Forever with You (Fixed, #3)",,4.33,22824,24606,1561,161,511,2888,8439,12607,https://images.gr-assets.com/books/1386618209m/18138755.jpg,https://images.gr-assets.com/books/1386618209s/18138755.jpg
7124,47957,47957,2510727,22,451456726,9780451456720,"Anne Bishop",1999,"Heir to the Shadows","Heir to the Shadows (The Black Jewels, #2)",en-US,4.33,18541,20479,556,207,563,2571,6074,11064,https://images.gr-assets.com/books/1325423413m/47957.jpg,https://images.gr-assets.com/books/1325423413s/47957.jpg
7187,8696,8696,525730,42,345371984,9780345371980,"Douglas Adams, Mark Carwardine",1990,"Last Chance to See","Last Chance to See",,4.33,13860,15440,845,95,339,2031,4916,8059,https://images.gr-assets.com/books/1327867839m/8696.jpg,https://images.gr-assets.com/books/1327867839s/8696.jpg
7299,2249196,2249196,18442054,5,1401218377,9781401218380,"Grant Morrison, Frank Quitely",2009,"All-Star Superman, Vol. 2","All-Star Superman, Vol. 2",eng,4.33,12420,12769,251,154,446,1594,3411,7164,https://images.gr-assets.com/books/1320477944m/2249196.jpg,https://images.gr-assets.com/books/1320477944s/2249196.jpg
7445,17257990,17257990,23852412,14,,0,"Kristen Ashley",2013,,"Fire Inside (Chaos, #2)",eng,4.33,20786,27704,2073,162,590,3231,9757,13964,https://images.gr-assets.com/books/1419970980m/17257990.jpg,https://images.gr-assets.com/books/1419970980s/17257990.jpg
7512,238137,238137,2881814,56,749934417,9780749934420,"J.D. Robb",2002,"Purity in Death","Purity in Death (In Death, #15)",eng,4.33,16947,19962,568,30,198,2677,7394,9663,https://images.gr-assets.com/books/1305124004m/238137.jpg,https://images.gr-assets.com/books/1305124004s/238137.jpg
7533,94813,94813,91402,26,843949945,9780843949940,"Christine Feehan",2002,"Dark Guardian","Dark Guardian (Dark, #9)",en-US,4.33,17197,18231,348,133,461,2430,5402,9805,https://images.gr-assets.com/books/1327896501m/94813.jpg,https://images.gr-assets.com/books/1327896501s/94813.jpg
7580,9366879,9366879,14250389,7,545141028,9780545141020,"Tom Sniegoski, Jeff Smith, Thomas E. Sniegoski, Steve Hamaker",2009,"Bone: Quest For The Spark, Book One ","Bone: Quest for the Spark, Vol. 1",eng,4.33,11416,11444,106,184,415,1582,2498,6765,https://images.gr-assets.com/books/1328839457m/9366879.jpg,https://images.gr-assets.com/books/1328839457s/9366879.jpg
7633,102857,102857,3093644,48,425215687,9780425215680,"J.D. Robb, Susan Ericksen",2006,"Born in Death (In Death, #23)","Born in Death (In Death, #23)",en-US,4.33,17912,19972,634,61,271,2688,6938,10014,https://images.gr-assets.com/books/1298297096m/102857.jpg,https://images.gr-assets.com/books/1298297096s/102857.jpg
1929,13360,254389,246528,47,446691097,9780446691090,"Joyce Meyer",1995,"Battlefield of the Mind: Winning the Battle in Your Mind","Battlefield of the Mind: Winning the Battle in Your Mind",en-US,4.33,26898,44793,951,895,1323,5511,11554,25510,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1951,13643567,13643567,18107180,28,,0,"Michelle Hodkin",2012,"The Evolution of Mara Dyer","The Evolution of Mara Dyer (Mara Dyer, #2)",eng,4.33,45919,70318,7708,819,2055,8249,20898,38297,https://images.gr-assets.com/books/1336663149m/13643567.jpg,https://images.gr-assets.com/books/1336663149s/13643567.jpg
2141,13454149,13454149,18981122,30,1452440026,9781452440030,"Rebecca Donovan",2012,"Barely Breathing","Barely Breathing (Breathing, #2)",eng,4.33,53483,61085,3380,662,1678,7250,18797,32698,https://images.gr-assets.com/books/1347885288m/13454149.jpg,https://images.gr-assets.com/books/1347885288s/13454149.jpg
2434,294963,294963,286213,28,1591162203,9781591162210,"Nobuhiro Watsuki, Kenichiro Yagi",1994,"るろうに剣心 1","Rurouni Kenshin, Vol. 1: Meiji Swordsman Romantic Story (Rurouni Kenshin, #1)",eng,4.33,36765,36994,261,558,1125,4828,9531,20952,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2459,129650,129650,2897158,19,375413405,9780375413410,"Julia Child, Simone Beck, Louisette Bertholle",1961,"Mastering the Art of French Cooking","Mastering the Art of French Cooking",en-US,4.33,34055,35315,434,631,902,4422,9757,19603,https://images.gr-assets.com/books/1333577773m/129650.jpg,https://images.gr-assets.com/books/1333577773s/129650.jpg
2579,178357,178357,459137,8,349119759,9780349119760,"David Sedaris",1998,"SantaLand Diaries","SantaLand Diaries",en-US,4.33,38297,38509,393,284,797,4876,12574,19978,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2729,5932,5932,2103337,179,143039962,9780143039970,"Pablo Neruda, W.S. Merwin, Cristina García",1924,"Veinte poemas de amor y una canción desesperada","Twenty Love Poems and a Song of Despair",eng,4.33,31606,37910,1505,520,1003,4472,11501,20414,https://images.gr-assets.com/books/1447622711m/5932.jpg,https://images.gr-assets.com/books/1447622711s/5932.jpg
2780,1814843,1814843,6627899,44,174166134X,9781741661350,"John Flanagan",2006,"The Siege of Macindaw","The Siege of Macindaw (Ranger's Apprentice, #6)",eng,4.33,37607,41857,1195,223,721,5474,13990,21449,https://images.gr-assets.com/books/1327445821m/1814843.jpg,https://images.gr-assets.com/books/1327445821s/1814843.jpg
2884,16150830,16150830,21986942,35,1423157516,9781423157520,"Alexandra Bracken",2013,"Never Fade","Never Fade (The Darkest Minds, #2)",eng,4.33,46332,49465,4807,399,1180,5785,16493,25608,https://images.gr-assets.com/books/1368460550m/16150830.jpg,https://images.gr-assets.com/books/1368460550s/16150830.jpg
2887,30259,30259,477836,37,60788380,9780060788380,"Kim Harrison",2007,"For a Few Demons More ","For a Few Demons More (The Hollows, #5)",en-US,4.33,44879,48461,1184,215,777,6181,16815,24473,https://images.gr-assets.com/books/1319592584m/30259.jpg,https://images.gr-assets.com/books/1319592584s/30259.jpg
2978,13578175,13578175,19161502,20,1616960922,9781616960930,"Brandon Sanderson",2012,"The Emperor's Soul","The Emperor's Soul",eng,4.33,33634,39282,2989,84,477,4536,15386,18799,https://images.gr-assets.com/books/1343059311m/13578175.jpg,https://images.gr-assets.com/books/1343059311s/13578175.jpg
7813,6488483,6488483,6679864,22,1607061228,9781607061230,"Robert Kirkman, Charlie Adlard, Cliff Rathburn",2010,"The Walking Dead Volume 11","The Walking Dead, Vol. 11: Fear the Hunters",,4.33,13202,14777,562,76,208,1758,5457,7278,https://images.gr-assets.com/books/1266000285m/6488483.jpg,https://images.gr-assets.com/books/1266000285s/6488483.jpg
7976,238140,238140,6491892,50,749934409,9780749934410,"J.D. Robb",2002,"Reunion in Death","Reunion in Death (In Death, #14)",eng,4.33,16688,19686,581,43,211,2550,7337,9545,https://images.gr-assets.com/books/1305123931m/238140.jpg,https://images.gr-assets.com/books/1305123931s/238140.jpg
7996,238142,238142,230676,48,042520300X,9780425203000,"J.D. Robb",2004,"Visions in Death (In Death, #19)","Visions in Death (In Death, #19)",eng,4.33,16888,18858,571,30,210,2482,6831,9305,https://images.gr-assets.com/books/1390188401m/238142.jpg,https://images.gr-assets.com/books/1390188401s/238142.jpg
8419,252999,252999,1847372,28,084394952X,9780843949520,"Christine Feehan",2002,"Dark Legend","Dark Legend (Dark, #8)",eng,4.33,16196,17255,312,80,420,2356,5197,9202,https://images.gr-assets.com/books/1330425833m/252999.jpg,https://images.gr-assets.com/books/1330425833s/252999.jpg
9120,533675,533675,521194,4,307021858,9780307021850,"Eugene Bradley Coco, Ron Dias",1992,"Pinocchio (A Little Golden Book)",Pinocchio,,4.33,10615,10627,25,130,358,1704,2158,6277,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9156,765193,765193,1831295,29,803710402,9780803710400,"Mary Hoffman, Caroline Binch",1991,"Amazing Grace","Amazing Grace",en-US,4.33,10959,11064,667,90,291,1541,3111,6031,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7823,3331756,3331756,3369780,14,,0,"غسان كنفاني",1969,"عائد إلى حيفا","عائد إلى حيفا",ara,4.32,11315,11976,2255,96,260,1360,4222,6038,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7832,118389,118389,1800811,11,848809971,9780848809970,"T.S. Eliot",1915,"The Love Song of J. Alfred Prufrock and Other Poems","The Love Song of J. Alfred Prufrock and Other Poems",eng,4.32,14775,15149,169,188,464,1925,4294,8278,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7902,15808816,15808816,22171084,17,425252868,9780425252860,"Adam Makos, Larry Alexander",2012,"A Higher Call: An Incredible True Story of Combat and Chivalry in the War-Torn Skies of World War II","A Higher Call: An Incredible True Story of Combat and Chivalry in the War-Torn Skies of World War II",eng,4.32,8975,10951,1309,149,307,1290,3377,5828,https://images.gr-assets.com/books/1350889524m/15808816.jpg,https://images.gr-assets.com/books/1350889524s/15808816.jpg
7911,129523,129523,545467,52,425197956,9780425197950,"J.D. Robb",2004,"Divided in Death (In Death, #18)","Divided in Death (In Death, #18)",en-US,4.32,17321,19525,559,44,215,2617,7164,9485,https://images.gr-assets.com/books/1389938707m/129523.jpg,https://images.gr-assets.com/books/1389938707s/129523.jpg
8120,56594,56594,55155,18,60688246,9780060688240,"Sheldon Vanauken, C.S. Lewis",1977,"A Severe Mercy","A Severe Mercy: A Story of Faith, Tragedy and Triumph",en-US,4.32,11207,11588,807,177,360,1363,3329,6359,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8333,15823426,15823426,21553734,32,345530411,9780345530420,"Tyler Hamilton, Daniel Coyle",2012,"The Secret Race: Inside the Hidden World of the Tour de France: Doping, Cover-ups, and Winning at All Costs","The Secret Race: Inside the Hidden World of the Tour de France: Doping, Cover-ups, and Winning at All Costs",eng,4.32,8711,10423,1102,77,125,1040,4300,4881,https://images.gr-assets.com/books/1344963275m/15823426.jpg,https://images.gr-assets.com/books/1344963275s/15823426.jpg
8341,9529502,9529502,14415584,25,61944394,9780061944390,"Lincoln Peirce",2009,"Big Nate on a Roll","Big Nate on a Roll (Big Nate Novels, #3)",,4.32,9873,10340,386,203,382,1326,2469,5960,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8455,30125,30125,19157021,16,60256575,9780060256580,"Shel Silverstein",1981,"The Missing Piece Meets the Big O","The Missing Piece Meets the Big O ",en-US,4.32,9056,10135,458,70,302,1496,2750,5517,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8495,61909,61909,287351,31,671876465,9780671876460,"Lois McMaster Bujold",1994,"Mirror Dance","Mirror Dance (Vorkosigan Saga, #8)",en-US,4.32,14391,15355,458,69,221,1825,5804,7436,https://images.gr-assets.com/books/1297831387m/61909.jpg,https://images.gr-assets.com/books/1297831387s/61909.jpg
8546,608906,608906,2083960,30,61131644,9780061131650,"Erin Hunter",2007,"Firestar's Quest","Firestar's Quest (Warriors Super Edition, #1)",eng,4.32,14773,15680,514,233,496,2117,3969,8865,https://images.gr-assets.com/books/1363488985m/608906.jpg,https://images.gr-assets.com/books/1363488985s/608906.jpg
8823,131830,131830,1069520,40,553384104,9780553384110,"Christiane Northrup",1994,"Women's Bodies, Women's Wisdom: Creating Physical and Emotional Health and Healing","Women's Bodies, Women's Wisdom: Creating Physical and Emotional Health and Healing",,4.32,9867,10692,308,105,238,1385,3389,5575,https://images.gr-assets.com/books/1320512401m/131830.jpg,https://images.gr-assets.com/books/1320512401s/131830.jpg
9071,473623,473623,310738,33,749732105,9780749732100,"Enid Blyton",1946,"The Folk of Faraway Tree","The Folk of the Faraway Tree (The Faraway Tree, #3)",eng,4.32,11693,12578,169,158,293,1766,3478,6883,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9153,8803932,8803932,13678080,19,373210329,9780373210330,"Rachel Vincent",2011,"If I Die (Soul Screamers, #5)","If I Die (Soul Screamers, #5)",eng,4.32,14153,14810,1160,216,420,1890,4240,8044,https://images.gr-assets.com/books/1304024127m/8803932.jpg,https://images.gr-assets.com/books/1304024127s/8803932.jpg
9294,18232495,18232495,25675111,19,1414336241,9781414336240,"Joel C. Rosenberg",2014,"The Auschwitz Escape","The Auschwitz Escape",eng,4.32,7844,9534,1149,129,257,1062,3113,4973,https://images.gr-assets.com/books/1415118326m/18232495.jpg,https://images.gr-assets.com/books/1415118326s/18232495.jpg
4661,61663,61663,1816628,10,345376595,9780345376600,"Carl Sagan, Ann Druyan",1994,"Pale Blue Dot: A Vision of the Human Future in Space","Pale Blue Dot: A Vision of the Human Future in Space",eng,4.32,19834,20602,661,380,517,2206,6529,10970,https://images.gr-assets.com/books/1500191671m/61663.jpg,https://images.gr-assets.com/books/1500191671s/61663.jpg
4726,226004,226004,1270006,39,812536355,9780812536360,"Vernor Vinge",1998,"A Deepness in the Sky","A Deepness in the Sky (Zones of Thought, #2)",en-US,4.32,21876,23477,741,174,543,2822,8081,11857,https://images.gr-assets.com/books/1217218691m/226004.jpg,https://images.gr-assets.com/books/1217218691s/226004.jpg
4811,35100,35100,35039,23,019516895X,9780195168950,"James M. McPherson",1988,"Battle Cry of Freedom","Battle Cry of Freedom",eng,4.32,19132,20326,890,265,555,2404,6214,10888,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4990,285011,285011,276514,23,1414310560,9781414310560,"Dee Henderson",2000,"The Negotiator","The Negotiator (O'Malley, #1)",eng,4.32,20278,21499,762,204,542,2891,6428,11434,https://images.gr-assets.com/books/1406508359m/285011.jpg,https://images.gr-assets.com/books/1406508359s/285011.jpg
5000,4701550,4701550,4765865,24,446401056,9780446401050,"Larissa Ione",2009,"Passion Unleashed","Passion Unleashed (Demonica #3)",eng,4.32,28493,29915,1102,266,690,3868,9459,15632,https://images.gr-assets.com/books/1344267582m/4701550.jpg,https://images.gr-assets.com/books/1344267582s/4701550.jpg
5112,2880715,2880715,2906930,28,451225007,9780451225010,"J.R. Ward",2008,"The Black Dagger Brotherhood: An Insider's Guide","The Black Dagger Brotherhood: An Insider's Guide",eng,4.32,26144,27288,980,209,846,4135,7012,15086,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5218,84133,84133,81224,36,312369506,9780312369510,"Sherrilyn Kenyon",2007,"Devil May Cry","Devil May Cry (Dark-Hunter, #11)",eng,4.32,30249,32540,1028,114,696,4487,10678,16565,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5248,7519472,7519472,6954933,37,778303829,9780778303820,"Gena Showalter",2010,"The Darkest Lie (Lords of the Underworld #6)","The Darkest Lie (Lords of the Underworld #6)",eng,4.32,27343,28950,998,150,641,4029,9045,15085,https://images.gr-assets.com/books/1333828376m/7519472.jpg,https://images.gr-assets.com/books/1333828376s/7519472.jpg
5249,68453,68453,1877759,78,8370540910,9788370540910,"Andrzej Sapkowski",1995,"Czas pogardy","Czas pogardy (Saga o Wiedźminie, #4)",pol,4.32,11551,22876,584,68,377,2815,8520,11096,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5252,16006,16006,967548,42,743474163,9780743474160,"Judith McNaught",1991,Paradise,"Paradise (Second Opportunities, #1)",eng,4.32,24363,25601,1063,256,683,3465,7500,13697,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5720,19286623,19286623,26116272,32,1250052386,9781250052380,"Kylie Scott",2014,Lead,"Lead (Stage Dive, #3)",eng,4.32,29239,33999,3112,145,658,4138,12166,16892,https://images.gr-assets.com/books/1396467599m/19286623.jpg,https://images.gr-assets.com/books/1396467599s/19286623.jpg
5742,13927,13927,2801045,39,765343266,9780765343260,"Juliet Marillier",2000,"Son of the Shadows","Son of the Shadows (Sevenwaters, #2)",eng,4.32,21544,23597,1084,113,470,3051,8016,11947,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5773,138395,138395,133402,25,1582406847,9781582406850,"Robert Kirkman, Charlie Adlard, Cliff Rathburn",2007,"The Walking Dead 6","The Walking Dead, Vol. 06: This Sorrowful Life",eng,4.32,18655,19532,652,87,323,2434,7020,9668,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5793,21569527,21569527,40901894,12,805099247,9780805099250,"Mary E. Pearson",2015,"The Heart of Betrayal","The Heart of Betrayal (The Remnant Chronicles, #2)",eng,4.32,24104,26504,3507,143,503,3013,9837,13008,https://images.gr-assets.com/books/1414932049m/21569527.jpg,https://images.gr-assets.com/books/1414932049s/21569527.jpg
5898,299384,299384,41398086,10,073642198X,9780736421980,"Michael Teitelbaum, Walt Disney Company",1986,,"Sleeping Beauty: a Little Golden Book (Disney Princess)",eng,4.32,16654,16856,80,286,621,2603,3322,10024,https://images.gr-assets.com/books/1320416694m/299384.jpg,https://images.gr-assets.com/books/1320416694s/299384.jpg
5930,11553,11553,16685995,36,671743058,9780671743060,"Robert McCammon",1991,"Boy's Life","Boy's Life",eng,4.32,15752,18250,1818,175,490,2260,5662,9663,https://images.gr-assets.com/books/1314302694m/11553.jpg,https://images.gr-assets.com/books/1314302694s/11553.jpg
5990,8239301,8239301,13086736,11,,9789770928290,"Radwa Ashour, رضوى عاشور",2010,"الطنطورية ",الطنطورية,ara,4.32,13931,15595,3008,307,386,1627,4973,8302,https://images.gr-assets.com/books/1314481218m/8239301.jpg,https://images.gr-assets.com/books/1314481218s/8239301.jpg
592,117833,117833,876183,586,679760806,9780679760800,"Mikhail Bulgakov, Katherine Tiernan O'Connor, Diana Burgin, Ellendea Proffer",1967,"Мастер и Маргарита","The Master and Margarita",eng,4.32,131389,156780,7365,2428,5647,18910,42164,87631,https://images.gr-assets.com/books/1327867963m/117833.jpg,https://images.gr-assets.com/books/1327867963s/117833.jpg
610,16158542,16158542,21998925,33,067002581X,9780670025820,"Daniel James Brown",2013,"The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics","The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics",eng,4.32,113565,139128,16287,2292,3772,15002,43457,74605,https://images.gr-assets.com/books/1354683116m/16158542.jpg,https://images.gr-assets.com/books/1354683116s/16158542.jpg
